EmployeeID,Age,Gender,Department,EducationLevel,WorkMode,ExperienceYears,MonthlySalarySAR,MonthlyHours,PerformanceScore,JobSatisfaction,Promotion
10992,56.0,Female,Marketing,Bachelor,Remote,9,11409.0,109.0,70,8.0,Yes
10993,24.0,Male,IT,Diploma,Office,8,18086.0,154.0,99,6.0,Yes
10994,25.0,Male,HR,Master,Hybrid,2,16279.0,219.0,89,10.0,No
10995,57.0,Female,IT,Diploma,Hybrid,10,16809.0,163.0,80,7.0,Yes
10996,28.0,Female,Marketing,Bachelor,Remote,11,7587.0,167.0,52,6.0,No
10997,48.0,Female,Operations,Bachelor,Office,9,5863.0,212.0,66,5.0,Yes
10998,51.0,Male,Sales,Bachelor,Remote,24,19322.0,160.0,99,5.0,No
10999,29.0,Female,IT,Bachelor,Hybrid,24,5093.0,199.0,75,3.0,No
11000,49.0,Male,Operations,Bachelor,Office,10,13333.0,209.0,72,7.0,No
11001,34.0,Female,Sales,Diploma,Hybrid,25,12345.0,192.0,55,10.0,No
11002,60.0,Female,Finance,Diploma,Hybrid,13,11929.0,144.0,77,5.0,No
11003,42.0,Male,IT,Bachelor,Office,0,201055.0,165.0,57,7.0,Yes
11004,31.0,Male,IT,Master,Office,3,10951.0,248.0,94,2.0,Yes
11005,43.0,Female,Finance,Master,Remote,29,15781.0,168.0,57,9.0,No
11006,21.0,Female,Finance,Diploma,Remote,11,14635.0,255.0,68,8.0,No
11007,57.0,female,IT,Bachelor,Hybrid,34,23444.0,223.0,87,5.0,Yes
11008,41.0,Male,Finance,Diploma,Office,12,7766.0,193.0,78,2.0,No
11009,46.0,Male,HR,Diploma,Office,30,498606.0,187.0,72,6.0,No
11010,56.0,Male,Sales,Bachelor,Remote,22,15941.0,168.0,96,8.0,No
11011,43.0,Male,Sales,Bachelor,Hybrid,3,12846.0,178.0,81,,No
11012,21.0,Male,Sales,Diploma,Hybrid,15,7983.0,163.0,59,8.0,No
11013,60.0,Male,HR,Bachelor,Remote,6,19657.0,178.0,76,4.0,No
11014,35.0,Female,Finance,Diploma,Office,21,15516.0,146.0,98,3.0,No
11015,41.0,Female,Operations,Master,Remote,28,8299.0,145.0,50,7.0,No
11016,29.0,Male,Finance,PhD,Remote,10,15974.0,213.0,88,2.0,Yes
11017,29.0,Female,IT,Diploma,Remote,32,21657.0,140.0,78,5.0,No
11018,30.0,Female,Marketing,Bachelor,Remote,28,13837.0,202.0,94,7.0,No
11019,46.0,Male,Sales,Master,Office,11,13990.0,133.0,52,1.0,No
11020,55.0,Female,Finance,Master,Remote,6,21056.0,196.0,100,4.0,No
11021,45.0,Male,Operations,Bachelor,Office,25,9633.0,175.0,96,2.0,No
11022,46.0,Male,IT,Diploma,Remote,8,21774.0,213.0,86,6.0,No
11023,31.0,Female,,Diploma,Hybrid,33,18378.0,172.0,80,1.0,No
11024,58.0,Male,,Bachelor,Office,12,9841.0,130.0,60,7.0,No
11025,22.0,Male,Operations,Bachelor,Hybrid,24,10993.0,175.0,71,3.0,No
11026,,Male,IT,Diploma,Remote,23,11638.0,184.0,67,1.0,No
11027,38.0,Male,Sales,Bachelor,Remote,16,5749.0,177.0,84,8.0,No
11028,47.0,Male,Finance,Diploma,Remote,1,15172.0,194.0,55,7.0,No
11029,54.0,Male,IT,Master,Office,12,10045.0,166.0,52,2.0,Yes
11030,47.0,Male,HR,Bachelor,Hybrid,30,15334.0,148.0,54,,No
11031,37.0,Male,Operations,Diploma,Office,28,8191.0,155.0,58,3.0,No
11032,44.0,Female,Operations,Bachelor,Office,27,18154.0,167.0,77,9.0,No
11033,-36.0,Female,Finance,Bachelor,Remote,26,17319.0,167.0,68,8.0,Yes
11034,27.0,Female,Operations,PhD,Hybrid,14,10824.0,240.0,77,5.0,No
11035,26.0,Male,Operations,Bachelor,Remote,30,15618.0,211.0,76,7.0,No
11036,44.0,Male,IT,Bachelor,Office,14,14373.0,197.0,62,3.0,No
11037,53.0,Female,Sales,Bachelor,Remote,32,20670.0,191.0,87,1.0,No
11038,49.0,Female,Finance,Bachelor,Hybrid,19,9354.0,187.0,92,1.0,No
11039,42.0,Female,IT,Master,Remote,11,13315.0,188.0,70,2.0,No
11040,46.0,Male,Sales,Bachelor,Hybrid,8,11117.0,184.0,76,8.0,No
11041,48.0,Female,IT,Bachelor,Hybrid,22,14202.0,181.0,95,1.0,Yes
11042,41.0,Female,Marketing,Diploma,Remote,7,16400.0,128.0,55,5.0,No
11043,27.0,Male,IT,Bachelor,Office,31,11067.0,171.0,87,9.0,No
11044,37.0,Female,Operations,Master,Remote,13,12362.0,174.0,98,9.0,No
11045,40.0,Male,Sales,Master,Office,26,,161.0,60,2.0,No
11046,40.0,Male,Finance,Bachelor,Office,24,20108.0,166.0,96,7.0,No
11047,42.0,Male,Finance,Bachelor,Remote,12,16221.0,188.0,90,1.0,Yes
11048,48.0,F,Sales,Master,Office,20,,199.0,66,3.0,No
11049,60.0,Female,Operations,Master,Office,30,12951.0,187.0,88,6.0,No
11050,27.0,Male,HR,Diploma,Remote,4,16467.0,199.0,56,9.0,No
11051,21.0,Female,IT,Bachelor,Remote,12,15025.0,199.0,79,10.0,Yes
11052,52.0,Female,,Bachelor,Remote,27,6580.0,173.0,70,2.0,No
11053,33.0,Female,Marketing,Master,Office,24,16576.0,193.0,50,7.0,No
11054,50.0,Female,Sales,Diploma,Hybrid,34,10127.0,136.0,74,4.0,No
11055,,Male,IT,Bachelor,Office,6,7624.0,170.0,81,2.0,No
11056,39.0,Female,Finance,Master,Hybrid,31,6492.0,167.0,57,3.0,No
11057,52.0,Male,HR,Diploma,Remote,2,13028.0,218.0,54,6.0,Yes
11058,50.0,Male,Marketing,Bachelor,Hybrid,21,9426.0,188.0,79,,No
11059,49.0,Female,Finance,Bachelor,Remote,7,3531.0,147.0,100,9.0,No
11060,49.0,Male,Sales,Bachelor,Remote,16,12387.0,195.0,57,8.0,No
11061,50.0,Female,IT,Bachelor,Hybrid,26,11792.0,203.0,98,10.0,No
11062,36.0,Female,Sales,Bachelor,Remote,32,13325.0,178.0,68,9.0,No
11063,60.0,Male,IT,Diploma,Hybrid,16,11170.0,197.0,93,4.0,No
11064,39.0,Male,Operations,Bachelor,Remote,11,22232.0,118.0,79,4.0,No
11065,38.0,Male,HR,Master,Office,26,16328.0,113.0,64,9.0,Yes
11066,21.0,Male,Operations,Master,Office,7,11752.0,151.0,85,8.0,No
11067,34.0,Female,Operations,Diploma,Remote,22,13714.0,184.0,93,2.0,No
11068,22.0,Female,Sales,Diploma,Remote,28,20366.0,218.0,76,8.0,No
11069,48.0,Female,HR,Bachelor,Hybrid,19,18305.0,152.0,62,1.0,No
11070,-20.0,Male,IT,Bachelor,Office,15,7717.0,159.0,63,9.0,No
11071,58.0,Male,IT,Bachelor,Hybrid,16,9616.0,182.0,86,9.0,No
11072,24.0,M,Marketing,Bachelor,Remote,15,10482.0,168.0,97,8.0,No
11073,21.0,Female,Finance,Diploma,Remote,18,12021.0,166.0,79,5.0,Yes
11074,28.0,Male,Marketing,Diploma,Hybrid,7,11321.0,169.0,88,5.0,No
11075,49.0,Female,Marketing,Bachelor,Remote,28,14153.0,213.0,96,3.0,No
11076,59.0,Male,IT,Bachelor,Office,25,17311.0,208.0,62,5.0,No
11077,23.0,Female,Sales,Diploma,Hybrid,30,18062.0,181.0,65,4.0,Yes
11078,52.0,Female,Operations,Bachelor,Office,11,12529.0,221.0,93,1.0,Yes
11079,30.0,Male,Operations,Bachelor,Office,16,6644.0,193.0,56,9.0,No
11080,30.0,Male,Operations,Master,Office,14,9318.0,209.0,97,10.0,No
11081,39.0,Female,HR,Master,Hybrid,8,11661.0,158.0,76,4.0,No
11082,54.0,Female,IT,Bachelor,Remote,11,8397.0,164.0,94,3.0,No
11083,53.0,Male,Sales,Bachelor,Office,31,19134.0,163.0,84,6.0,No
11084,43.0,Male,HR,Bachelor,Office,24,8692.0,178.0,64,1.0,Yes
11085,48.0,Female,Finance,Bachelor,Office,17,16777.0,181.0,77,5.0,No
11086,52.0,Male,Sales,Bachelor,Remote,14,6432.0,188.0,84,7.0,Yes
11087,27.0,Female,Marketing,Master,Remote,31,16957.0,229.0,56,2.0,No
11088,49.0,Female,Sales,Bachelor,Hybrid,5,13373.0,198.0,99,10.0,No
11089,28.0,Male,Sales,Master,Remote,34,20806.0,167.0,95,9.0,No
11090,21.0,Male,,Bachelor,Hybrid,33,8908.0,180.0,99,6.0,No
11091,23.0,Male,Sales,Diploma,Hybrid,4,11461.0,218.0,100,2.0,Yes
11092,44.0,Male,Marketing,Bachelor,Hybrid,17,12333.0,200.0,95,8.0,No
11093,43.0,Male,Marketing,Bachelor,Hybrid,15,13314.0,217.0,69,8.0,No
11094,28.0,Female,IT,Bachelor,Hybrid,7,12443.0,168.0,81,1.0,No
11095,57.0,Female,Sales,Bachelor,Office,24,12530.0,162.0,87,,No
11096,23.0,Male,,Diploma,Remote,31,12456.0,163.0,89,1.0,Yes
11097,53.0,Male,Sales,PhD,Office,25,4680.0,170.0,81,4.0,No
11098,48.0,Male,Finance,Diploma,Hybrid,21,18470.0,153.0,75,4.0,No
11099,28.0,Female,Finance,PhD,Remote,30,26875.0,187.0,88,8.0,No
11100,,Male,Operations,PhD,Office,9,15342.0,580.0,69,1.0,No
11101,55.0,Male,IT,Master,Office,11,8889.0,213.0,67,10.0,No
11102,52.0,Female,IT,Bachelor,Hybrid,27,,136.0,99,3.0,No
11103,44.0,Female,Marketing,Bachelor,Office,5,,156.0,64,1.0,No
11104,34.0,Male,Marketing,Master,Office,19,15735.0,200.0,71,,Yes
11105,52.0,Male,HR,Bachelor,Office,4,12721.0,185.0,100,10.0,No
11106,36.0,Male,Operations,Bachelor,Office,22,17390.0,181.0,71,9.0,No
11107,24.0,Female,Sales,Bachelor,Office,8,4713.0,212.0,70,7.0,No
11108,57.0,Male,Operations,Bachelor,Hybrid,28,17393.0,155.0,51,8.0,Yes
11109,41.0,Male,HR,Bachelor,Hybrid,15,15070.0,162.0,89,1.0,No
11110,34.0,Male,Marketing,Bachelor,Office,21,9518.0,159.0,92,5.0,No
11111,51.0,Female,Operations,Bachelor,Hybrid,7,7550.0,130.0,67,2.0,No
11112,38.0,Female,Operations,Master,Hybrid,19,14546.0,183.0,72,1.0,No
11113,27.0,Male,Marketing,Bachelor,Remote,13,20333.0,167.0,62,3.0,No
11114,30.0,Male,,Master,Office,33,12974.0,162.0,90,7.0,Yes
11115,27.0,Female,Marketing,Bachelor,Hybrid,10,10163.0,157.0,58,1.0,No
11116,53.0,Female,IT,Master,Hybrid,32,14861.0,180.0,98,2.0,No
11117,43.0,Female,Sales,Bachelor,Office,30,22194.0,160.0,56,2.0,No
11118,,Female,Marketing,Master,Remote,33,15941.0,186.0,90,4.0,No
11119,,Female,HR,Diploma,Office,6,16427.0,191.0,50,3.0,No
11120,39.0,Female,Finance,Master,Remote,22,19503.0,173.0,51,3.0,No
11121,56.0,Female,IT,Diploma,Office,6,16127.0,171.0,53,10.0,No
11122,49.0,Female,Finance,Master,Office,24,,185.0,63,5.0,No
11123,,Female,Marketing,PhD,Office,2,,179.0,81,3.0,No
11124,22.0,Male,IT,Bachelor,Office,19,9853.0,213.0,85,7.0,No
11125,21.0,Male,Sales,Bachelor,Remote,33,9029.0,188.0,51,5.0,No
11126,25.0,Male,Marketing,Master,Remote,29,16967.0,207.0,89,4.0,Yes
11127,40.0,F,Sales,Bachelor,Hybrid,16,17593.0,195.0,99,,Yes
11128,31.0,Male,Operations,Master,Office,9,14790.0,147.0,100,4.0,No
11129,22.0,Female,Finance,Diploma,Remote,34,8291.0,166.0,63,2.0,No
11130,23.0,Female,IT,Diploma,Remote,19,22040.0,179.0,69,1.0,No
11131,43.0,Male,Sales,PhD,Remote,17,12127.0,202.0,74,3.0,No
11132,32.0,Female,HR,Bachelor,Office,26,16716.0,228.0,91,2.0,No
11133,40.0,Male,Sales,Master,Hybrid,22,14222.0,168.0,98,1.0,No
11134,25.0,Male,HR,Bachelor,Remote,31,14939.0,181.0,57,1.0,No
11135,57.0,Male,Marketing,Bachelor,Office,9,,200.0,77,2.0,Yes
11136,58.0,Female,IT,Bachelor,Remote,10,10868.0,179.0,95,9.0,No
11137,50.0,Male,Sales,Bachelor,Remote,5,19874.0,221.0,70,5.0,No
11138,29.0,F,,Bachelor,Hybrid,33,6892.0,146.0,72,9.0,No
11139,54.0,Male,IT,Bachelor,Remote,16,9326.0,197.0,81,8.0,No
11140,55.0,Male,Sales,Bachelor,Remote,11,19816.0,197.0,57,6.0,No
11141,42.0,Male,HR,Bachelor,Office,20,16655.0,209.0,80,1.0,No
11142,,Female,Sales,Master,Office,18,25432.0,182.0,86,10.0,No
11143,37.0,Female,Finance,Bachelor,Hybrid,2,,202.0,65,5.0,No
11144,30.0,Female,Marketing,Bachelor,Office,17,21652.0,174.0,89,1.0,No
11145,50.0,Male,Operations,Bachelor,Office,18,5641.0,160.0,91,7.0,No
11146,43.0,Male,HR,Bachelor,Hybrid,5,7639.0,156.0,76,10.0,No
11147,52.0,Female,Finance,Bachelor,Remote,15,18030.0,144.0,89,8.0,Yes
11148,37.0,Female,Marketing,Bachelor,Hybrid,7,6168.0,169.0,90,8.0,No
11149,37.0,Female,IT,Diploma,Office,17,13112.0,188.0,67,7.0,No
11150,34.0,Female,HR,Diploma,Hybrid,11,19252.0,175.0,84,2.0,No
11151,29.0,female,Operations,Bachelor,Remote,9,16255.0,185.0,98,5.0,No
11152,60.0,Female,Marketing,Master,Hybrid,6,14050.0,211.0,64,4.0,No
11153,22.0,Male,,Diploma,Office,0,11979.0,167.0,76,5.0,Yes
11154,45.0,Female,IT,Bachelor,Office,20,14910.0,239.0,66,10.0,No
11155,59.0,Male,IT,Bachelor,Hybrid,23,16598.0,199.0,89,9.0,No
11156,29.0,Male,HR,Bachelor,Remote,24,11026.0,175.0,51,4.0,No
11157,42.0,Female,Sales,Master,Hybrid,6,,175.0,98,8.0,No
11158,,Female,IT,Bachelor,Remote,16,18853.0,155.0,99,8.0,No
11159,46.0,Male,Marketing,Bachelor,Remote,28,12999.0,179.0,80,2.0,No
11160,49.0,Female,Sales,Diploma,Hybrid,29,14307.0,126.0,86,6.0,No
11161,54.0,Female,Finance,Diploma,Remote,6,16177.0,211.0,90,5.0,No
11162,43.0,Male,Operations,Bachelor,Office,32,,110.0,90,2.0,Yes
11163,57.0,Male,Sales,Diploma,Hybrid,6,17953.0,181.0,83,10.0,No
11164,31.0,Male,Operations,Bachelor,Remote,23,9435.0,151.0,83,4.0,No
11165,26.0,Female,Sales,Bachelor,Office,10,11620.0,162.0,100,,No
11166,38.0,Male,Finance,Bachelor,Hybrid,8,11787.0,166.0,52,1.0,No
11167,41.0,Female,IT,Diploma,Office,11,9932.0,228.0,66,9.0,No
11168,56.0,Male,Finance,Bachelor,Office,34,5907.0,152.0,63,10.0,No
11169,58.0,Male,IT,Bachelor,Office,3,-645.0,203.0,63,1.0,No
11170,54.0,Male,IT,PhD,Remote,27,19380.0,209.0,95,5.0,No
11171,37.0,Female,Operations,Diploma,Hybrid,12,7007.0,122.0,87,7.0,No
11172,57.0,Female,Marketing,Master,Hybrid,22,21049.0,165.0,84,8.0,No
11173,45.0,Male,Finance,Bachelor,Remote,18,17327.0,217.0,50,2.0,No
11174,58.0,Male,Sales,Bachelor,Hybrid,23,12174.0,147.0,97,4.0,No
11175,32.0,Male,Finance,Bachelor,Office,15,16774.0,210.0,78,2.0,No
11176,43.0,Female,Operations,Diploma,Hybrid,32,15913.0,180.0,53,4.0,No
11177,42.0,Male,IT,Diploma,Remote,11,9042.0,178.0,82,6.0,No
11178,41.0,Female,Operations,Bachelor,Office,33,13933.0,182.0,66,6.0,No
11179,47.0,Male,HR,Bachelor,Remote,6,9591.0,189.0,77,2.0,Yes
11180,51.0,Male,HR,Master,Office,10,16944.0,156.0,99,4.0,No
11181,26.0,Male,Sales,Bachelor,Office,30,10782.0,173.0,75,4.0,No
11182,47.0,Male,Operations,Diploma,Hybrid,28,13565.0,189.0,57,1.0,No
11183,60.0,Male,,Bachelor,Office,12,,184.0,83,2.0,No
11184,54.0,Male,Sales,Bachelor,Remote,30,14547.0,189.0,67,3.0,No
11185,32.0,Female,HR,Bachelor,Hybrid,1,21481.0,162.0,80,5.0,No
11186,27.0,Male,,Bachelor,Remote,14,12916.0,196.0,76,8.0,No
11187,30.0,Female,HR,Master,Office,10,19481.0,183.0,65,6.0,No
11188,37.0,Male,IT,Master,Remote,33,16160.0,140.0,59,3.0,No
11189,46.0,Male,Operations,Bachelor,Remote,3,,167.0,89,6.0,No
11190,41.0,Female,Sales,Bachelor,Office,10,12477.0,594.0,61,7.0,No
11191,,Male,HR,Master,Hybrid,28,17133.0,157.0,71,6.0,No
11192,22.0,Female,Finance,Bachelor,Remote,1,13733.0,168.0,65,10.0,No
11193,21.0,Female,Sales,Diploma,Office,15,548.0,195.0,61,6.0,No
11194,56.0,Male,Marketing,Bachelor,Hybrid,12,9096.0,164.0,60,1.0,No
11195,46.0,Female,IT,Bachelor,Hybrid,16,16621.0,186.0,69,3.0,No
11196,49.0,Female,IT,Bachelor,Hybrid,20,16323.0,182.0,100,7.0,No
11197,41.0,Male,Finance,Bachelor,Remote,18,8173.0,161.0,50,4.0,No
11198,31.0,Female,HR,Bachelor,Remote,6,14992.0,171.0,76,4.0,No
11199,60.0,Male,Sales,Diploma,Remote,7,16265.0,202.0,52,,No
11200,31.0,Male,HR,Bachelor,Hybrid,12,13844.0,184.0,61,9.0,No
11201,56.0,Male,,Bachelor,Remote,1,17280.0,194.0,79,2.0,No
11202,59.0,Male,HR,Bachelor,Office,10,16666.0,212.0,58,9.0,No
11203,60.0,Female,IT,Bachelor,Remote,23,13842.0,191.0,86,3.0,No
11204,55.0,Male,HR,Bachelor,Remote,5,11701.0,132.0,50,6.0,Yes
11205,54.0,Male,Finance,Diploma,Hybrid,25,18691.0,187.0,91,4.0,No
11206,44.0,Female,Operations,Diploma,Remote,6,16084.0,165.0,98,1.0,No
11207,42.0,Male,Finance,Master,Office,18,7784.0,225.0,53,9.0,No
11208,,Male,Finance,Master,Hybrid,5,14994.0,190.0,64,6.0,No
11209,53.0,Female,Operations,Bachelor,Office,28,8820.0,165.0,100,8.0,No
11210,-38.0,Female,Operations,Diploma,Hybrid,1,9659.0,194.0,76,2.0,No
11211,40.0,Female,,Bachelor,Hybrid,18,11066.0,182.0,57,7.0,Yes
11212,39.0,Female,Sales,Bachelor,Remote,3,14202.0,137.0,72,6.0,No
11213,55.0,Female,Finance,Master,Office,5,15685.0,202.0,64,,No
11214,37.0,Female,Finance,Diploma,Hybrid,27,12160.0,170.0,76,2.0,No
11215,54.0,Female,IT,Diploma,Remote,29,12357.0,216.0,80,4.0,No
11216,29.0,Male,IT,Bachelor,Hybrid,6,11735.0,361.0,88,4.0,No
11217,46.0,Female,Sales,Bachelor,Hybrid,8,18714.0,216.0,96,3.0,No
11218,22.0,Female,Marketing,Bachelor,Hybrid,24,1162.0,191.0,57,8.0,No
11219,,Female,Marketing,Diploma,Hybrid,32,12611.0,204.0,79,7.0,No
11220,29.0,Male,Sales,Bachelor,Hybrid,0,20952.0,168.0,91,2.0,Yes
11221,60.0,Male,IT,Master,Hybrid,5,16328.0,189.0,67,3.0,No
11222,37.0,Female,IT,PhD,Remote,17,19701.0,137.0,53,10.0,No
11223,21.0,Female,Marketing,Bachelor,Hybrid,9,4846.0,177.0,96,9.0,No
11224,45.0,Female,HR,Bachelor,Office,27,8410.0,143.0,92,5.0,Yes
11225,,Male,HR,Diploma,Remote,10,16313.0,151.0,71,2.0,No
11226,45.0,Male,IT,Bachelor,Office,32,20978.0,158.0,52,3.0,No
11227,59.0,Female,HR,Bachelor,Hybrid,0,8864.0,197.0,64,8.0,Yes
11228,55.0,Male,Operations,Bachelor,Office,12,12255.0,176.0,84,4.0,No
11229,23.0,Female,Sales,Bachelor,Hybrid,19,15807.0,181.0,96,2.0,No
11230,,Male,Sales,Bachelor,Hybrid,0,7464.0,176.0,87,2.0,No
11231,50.0,Male,IT,Diploma,Remote,2,16348.0,207.0,82,6.0,No
11232,58.0,female,Finance,Bachelor,Remote,17,,180.0,63,8.0,Yes
11233,54.0,Female,Marketing,Diploma,Hybrid,13,16215.0,186.0,97,7.0,No
11234,32.0,Female,IT,Diploma,Remote,30,,166.0,50,4.0,No
11235,39.0,Female,HR,PhD,Office,26,11986.0,209.0,98,2.0,Yes
11236,57.0,Male,Marketing,Bachelor,Remote,16,16933.0,211.0,75,9.0,No
11237,37.0,Male,,Bachelor,Remote,28,16013.0,179.0,57,4.0,No
11238,30.0,Male,HR,Master,Office,25,13964.0,165.0,99,9.0,No
11239,32.0,Female,Operations,PhD,Remote,16,18361.0,140.0,65,5.0,No
11240,36.0,Male,HR,Bachelor,Hybrid,21,6349.0,158.0,87,7.0,No
11241,44.0,Female,Operations,Master,Office,24,14920.0,126.0,59,5.0,Yes
11242,39.0,Male,Marketing,Bachelor,Hybrid,1,10444.0,157.0,91,2.0,No
11243,28.0,Female,Operations,Bachelor,Office,21,18131.0,189.0,86,6.0,No
11244,51.0,Female,,Bachelor,Hybrid,4,17092.0,179.0,75,7.0,No
11245,41.0,Male,Marketing,Bachelor,Hybrid,3,17255.0,238.0,77,6.0,No
11246,37.0,Female,Marketing,Bachelor,Remote,5,21404.0,171.0,61,3.0,No
11247,43.0,Female,Marketing,Bachelor,Hybrid,20,19069.0,169.0,69,10.0,No
11248,57.0,Male,Marketing,Diploma,Remote,12,13292.0,207.0,98,8.0,Yes
11249,36.0,Female,HR,Bachelor,Office,24,13994.0,132.0,63,3.0,No
11250,26.0,F,Marketing,Diploma,Hybrid,25,16704.0,143.0,95,5.0,No
11251,28.0,Female,HR,Bachelor,Hybrid,19,14613.0,197.0,84,9.0,No
11252,45.0,Male,Marketing,Bachelor,Office,32,17173.0,175.0,78,5.0,No
11253,38.0,Male,,Bachelor,Office,13,3964.0,176.0,61,7.0,No
11254,45.0,Female,Marketing,Master,Hybrid,16,22464.0,157.0,67,7.0,No
11255,32.0,Male,Finance,Master,Office,20,14275.0,186.0,93,5.0,No
11256,35.0,Female,Marketing,Bachelor,Remote,15,6699.0,160.0,51,2.0,Yes
11257,46.0,Female,Marketing,Bachelor,Office,15,9888.0,182.0,51,5.0,No
11258,46.0,Female,Operations,Bachelor,Office,19,4418.0,151.0,66,7.0,No
11259,52.0,Female,Sales,Diploma,Hybrid,28,9094.0,175.0,59,7.0,No
11260,30.0,Female,Operations,Diploma,Remote,27,13360.0,231.0,67,4.0,No
11261,36.0,Male,Finance,Bachelor,Office,7,20816.0,169.0,71,1.0,No
11262,27.0,Female,Sales,Bachelor,Remote,23,15848.0,177.0,68,6.0,No
11263,37.0,Male,IT,Bachelor,Remote,2,15048.0,175.0,50,3.0,No
11264,43.0,Male,IT,Master,Remote,24,8892.0,184.0,73,5.0,No
11265,46.0,Female,Finance,Diploma,Hybrid,18,10290.0,192.0,85,4.0,No
11266,41.0,Female,Operations,Diploma,Office,32,10639.0,186.0,74,2.0,No
11267,42.0,Male,HR,PhD,Hybrid,1,10822.0,187.0,85,7.0,No
11268,27.0,Male,Finance,Diploma,Office,14,12418.0,175.0,80,5.0,No
11269,34.0,Male,Sales,Bachelor,Office,21,12758.0,183.0,80,7.0,No
11270,35.0,Female,Sales,Bachelor,Hybrid,9,12474.0,175.0,51,9.0,No
11271,27.0,Male,Marketing,Bachelor,Remote,17,10979.0,135.0,68,4.0,No
11272,29.0,Female,IT,Diploma,Remote,21,14608.0,246.0,61,5.0,No
11273,,Female,Sales,Diploma,Office,26,12585.0,198.0,59,9.0,No
11274,43.0,Female,Finance,Diploma,Hybrid,12,6820.0,156.0,80,10.0,No
11275,49.0,Male,Sales,Bachelor,Remote,32,14155.0,186.0,94,4.0,No
11276,38.0,Female,Finance,Bachelor,Remote,4,13475.0,146.0,71,5.0,No
11277,51.0,Female,HR,Bachelor,Office,25,6892.0,168.0,72,5.0,No
11278,50.0,Female,Marketing,Bachelor,Office,12,11339.0,143.0,72,8.0,No
11279,59.0,Female,IT,Master,Hybrid,26,16687.0,179.0,64,4.0,No
11280,55.0,Female,Sales,Diploma,Office,13,8886.0,140.0,75,4.0,No
11281,38.0,Male,Finance,Bachelor,Remote,23,8410.0,190.0,52,7.0,No
11282,59.0,Female,Operations,Bachelor,Remote,2,12538.0,197.0,72,5.0,No
11283,,Female,IT,Bachelor,Remote,29,16803.0,159.0,69,6.0,No
11284,34.0,Male,HR,Bachelor,Remote,34,22146.0,184.0,94,6.0,No
11285,51.0,Female,Finance,Bachelor,Hybrid,13,16965.0,158.0,89,6.0,Yes
11286,44.0,Male,Marketing,Master,Hybrid,11,18882.0,193.0,88,10.0,No
11287,55.0,Female,Marketing,Master,Office,27,15560.0,163.0,57,,No
11288,54.0,Male,HR,Bachelor,Office,28,10917.0,200.0,67,5.0,No
11289,-30.0,Male,HR,Bachelor,Office,16,16933.0,135.0,90,9.0,No
11290,57.0,Female,Marketing,Bachelor,Hybrid,20,13615.0,155.0,55,8.0,No
11291,60.0,Female,Sales,Bachelor,Remote,22,15697.0,152.0,76,4.0,No
11292,46.0,Female,Sales,Bachelor,Office,19,9743.0,185.0,85,7.0,Yes
11293,43.0,Male,Finance,Diploma,Remote,10,302947.0,194.0,64,8.0,No
11294,59.0,Male,Operations,Bachelor,Office,33,13458.0,187.0,86,9.0,No
11295,35.0,Male,Finance,Bachelor,Office,9,15041.0,167.0,54,5.0,Yes
11296,24.0,Female,Operations,Bachelor,Office,9,13617.0,110.0,88,3.0,Yes
11297,49.0,Male,HR,Master,Office,5,12753.0,181.0,58,4.0,No
11298,42.0,Male,,Diploma,Office,23,16181.0,200.0,56,10.0,No
11299,45.0,Female,Finance,Bachelor,Remote,11,12173.0,247.0,90,6.0,No
11300,33.0,Male,Finance,Diploma,Office,22,6851.0,169.0,69,10.0,No
11301,38.0,Male,Operations,Master,Remote,26,5567.0,163.0,59,5.0,No
11302,53.0,Female,HR,Bachelor,Hybrid,5,14830.0,188.0,75,9.0,No
11303,36.0,Male,HR,Bachelor,Office,0,11988.0,174.0,53,3.0,Yes
11304,22.0,Female,Operations,Bachelor,Remote,5,6219.0,212.0,87,2.0,No
11305,55.0,Female,HR,Bachelor,Hybrid,21,14479.0,160.0,73,6.0,No
11306,54.0,Female,Marketing,Master,Hybrid,23,13578.0,174.0,63,7.0,No
11307,50.0,Female,Sales,Bachelor,Hybrid,24,11752.0,202.0,90,5.0,No
11308,,Female,Marketing,Bachelor,Remote,14,15111.0,188.0,50,1.0,No
11309,33.0,Male,IT,Master,Office,25,19918.0,209.0,66,3.0,No
11310,38.0,Male,Finance,Bachelor,Office,7,19781.0,169.0,94,3.0,No
11311,52.0,Female,IT,Diploma,Remote,23,14647.0,212.0,73,4.0,No
11312,52.0,Female,Finance,Bachelor,Office,5,13619.0,416.0,76,10.0,No
11313,55.0,Male,Sales,PhD,Remote,34,14710.0,139.0,56,6.0,No
11314,59.0,Female,HR,Bachelor,Office,0,15391.0,212.0,58,5.0,No
11315,49.0,Female,Marketing,Diploma,Hybrid,11,,180.0,92,1.0,No
11316,,Female,Operations,Bachelor,Office,10,14785.0,203.0,84,,No
11317,36.0,Male,Marketing,Bachelor,Remote,11,6919.0,182.0,61,9.0,No
11318,30.0,Male,Sales,Diploma,Remote,6,14366.0,180.0,70,,No
11319,50.0,Female,IT,Bachelor,Hybrid,10,16146.0,147.0,52,8.0,No
11320,45.0,Female,Operations,PhD,Remote,30,11796.0,179.0,64,8.0,No
11321,59.0,Male,HR,Bachelor,Office,32,13570.0,214.0,70,3.0,No
11322,40.0,Male,Sales,Bachelor,Office,12,8998.0,181.0,59,9.0,Yes
